"","WB_ID","Chr","Strand","Start","End","Rlog2FC","Rpadj","Glog2FC","Gpadj","N2_A_R_TPM","N2_B_R_TPM","N2_C_R_TPM","N2_D_R_TPM","CB_A_R_TPM","CB_B_R_TPM","CB_C_R_TPM","CB_D_R_TPM","N2_A_G_TPM","N2_B_G_TPM","N2_C_G_TPM","N2_D_G_TPM","CB_A_G_TPM","CB_B_G_TPM","CB_C_G_TPM","CB_D_G_TPM","Annot","Anticorr","Direction","Query","Source","PID","AlnLen","Mismatch","TChr","TStart","TEnd"
"134","WBGene00013299","IV","-",14579242,14581052,0.517813133746862,1.2606781385319e-06,1.72150621585276,0.000825452967303789,11.706539,11.204424,10.495974,10.292491,8.189846,7.556739,8.289062,6.480999,4.494859,7.8773,13.116966,8.203026,1.838383,1.852397,3.438163,2.821717,"Microarray, tiling array, and RNA sequencing studies indicate that irld-18 is regulated by age-1, rsr-2, eat-2, alg-3, alg-4, rsd-2, and csr-1; microarray and RNA sequencing studies indicate that irld-18 is regulated by Methylmercuric chloride, Manganese chloride, and Colistin; RNA sequencing studies indicate that irld-18 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"135","WBGene00013318","IV","-",14855331,14861791,1.98802977303597,1.62606164054119e-49,1.56858189200951,0.00476136074536518,6.283052,6.476484,6.286386,7.269554,1.785381,1.531554,1.817645,1.226853,2.987754,5.417718,12.028725,4.944349,1.713518,2.138943,2.116684,2.466687,"Y57G11C.23 is an ortholog of human SLC22A5 (solute carrier family 22 member 5) and SLC22A4 (solute carrier family 22 member 4); Y57G11C.23 is predicted to have transmembrane transporter activity, based on protein domain information.","NO","N2-high","Chr:IV_15922206_15922227_-","N2unique","94.118","17","1","IV","14861367","14861383"
"136","WBGene00013323","IV","+",14657081,14658165,0.305503356012671,0.00017065819034134,1.05434363080426,4.36357282578263e-06,25.55332,27.371105,27.867338,28.792282,21.871199,22.629534,22.380281,21.795263,25.868486,43.666653,31.292566,37.432777,12.609035,23.046818,15.507421,18.181463,"Y57G11C.33 is an ortholog of human GOLGA7B (golgin A7 family member B) and GOLGA7 (golgin A7); microarray and RNA sequencing studies indicate that Y57G11C.33 is regulated by cyc-1, tatn-1, gld-2, dpy-10, fbf-1, mir-243, rnp-8, and gld-1; RNA sequencing and microarray studies indicate that Y57G11C.33 is regulated by Rotenone, Paraquat, and Sirolimus; RNA sequencing studies indicate that Y57G11C.33 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"137","WBGene00013473","IV","-",10947228,10948897,0.629448985861985,1.58567564977673e-07,1.7224983361788,0.00761858650347293,86.606186,79.554283,88.467644,102.099831,62.832787,62.341724,54.48896,50.701099,3.506443,3.620603,4.341087,2.680539,1.393829,0.837715,0.466456,1.850305,"RNA sequencing and microarray studies indicate that Y69E1A.1 is regulated by Ethanol, Methylmercury hydroxide, Methylmercuric chloride, Manganese chloride, Progesterone, Acrylamide, and Chlorpyrifos; tiling array and RNA sequencing studies indicate that Y69E1A.1 is enriched in the body wall muscle cell, coelomocytes, hypodermis, and germ line and in the DA and VA neurons.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"138","WBGene00013474","IV","+",10949767,10951133,1.01836176513757,2.01351981753638e-16,-2.3750042420176,1.18162842652208e-09,109.745033,107.599167,117.180885,137.072678,58.664597,66.329033,55.753258,49.60117,3.192967,2.334074,2.33839,2.335077,12.594292,14.619106,14.929186,15.979013,"Y69E1A.2 is involved in embryo development.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"139","WBGene00013509","I","+",14004412,14008484,-0.298131157874325,0.0358588641185561,4.51871685615884,5.27124509276567e-15,2.339564,3.61368,2.555026,2.599873,2.983387,3.506216,3.452336,3.200901,6.437037,4.286487,12.310706,5.562653,0.39926,0.348427,0.165349,0.361876,"Y71A12B.12 is an ortholog of human Fbxl4 (F-box and leucine rich repeat protein 4); microarray and RNA sequencing studies indicate that Y71A12B.12 is regulated by daf-12, cyc-1, puf-8, clk-1, sir-2.1, dcr-1, alg-1, gld-2, daf-19, xpa-1, and dnj-14; RNA sequencing and microarray studies indicate that Y71A12B.12 is regulated by 1-methylnicotinamide, Progesterone, Chlorpyrifos, Quercetin, Paraquat, and Sirolimus; tiling array and microarray studies indicate that Y71A12B.12 is enriched in the body wall muscle cell and in neurons.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"140","WBGene00013584","V","-",18895317,18900532,0.373749838022679,0.00505080665673393,-5.0130332302701,0.00376296685325309,2.60978,3.288124,2.682849,3.099536,2.486868,2.310126,2.167303,2.068603,0,0,0,1.064806,9.183309,12.455244,14.584871,14.263175,"nhr-243 is an ortholog of human PPARD (peroxisome proliferator activated receptor delta), PPARG (peroxisome proliferator activated receptor gamma) and NR1D2 (nuclear receptor subfamily 1 group D member 2); nhr-243 is predicted to have sequence-specific DNA binding activity, transcription factor activity, sequence-specific DNA binding, and zinc ion binding activity, based on protein domain information.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"141","WBGene00013586","V","+",18940641,18946905,-0.659832756080248,3.29942546234614e-05,1.39226702178457,0.00268152484502986,2.268032,1.814692,1.646799,1.5528,3.229142,2.92295,3.263352,2.394971,3.302316,3.690526,1.993342,4.74578,1.489276,1.051835,1.362153,1.489589,"Y80D3A.8 is predicted to have protein tyrosine phosphatase activity, based on protein domain information.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"142","WBGene00013594","I","+",13534718,13537014,-0.290733287239364,0.0146805475394555,3.02436159720605,0.0217190156524293,26.489105,24.817074,23.265368,21.646721,27.447126,29.003395,32.651089,29.559677,0.531888,1.323974,1.340096,2.0688,0.119521,0.41635,0,0,"Y87G2A.2 is an ortholog of human ACOT8 (acyl-CoA thioesterase 8); Y87G2A.2 is involved in growth; Y87G2A.2 is predicted to have acyl-CoA hydrolase activity, based on protein domain information.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"143","WBGene00013887","V","+",14878324,14878502,-1.02728707525719,2.2664750206114e-06,-1.45985778203212,0.0123637468292909,47.76889,59.143429,65.240929,91.019585,186.149582,152.510635,125.935562,115.008095,2.869373,4.663289,0,4.992554,7.634103,12.823668,11.461799,9.206616,"Microarray and RNA sequencing studies indicate that nspa-5 is regulated by daf-12, clk-1, age-1, wdr-23, alg-3, alg-4, daf-2, rsks-1, gld-2, tdp-1, aak-2, crtc-1, csr-1, pgl-1, pgl-3, glh-4, glh-1, fog-3, spr-5, and alg-1; microarray and RNA sequencing studies indicate that nspa-5 is regulated by Hydrogen sulfide, Ethanol, Cholestanol, Progesterone, Acrylamide, Chlorpyrifos, Diazinon, and Colistin; RNA sequencing studies indicate that nspa-5 is enriched in the germ line.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"144","WBGene00013888","V","-",14880435,14880539,-1.92124492292524,1.77593108835806e-26,-1.91888576056965,0.00222230136210429,124.364319,145.237671,167.317673,221.397308,786.593933,765.836975,632.691589,577.913879,8.992636,13.848033,1.192843,12.216909,17.926847,60.45253,42.820911,44.3867,"Microarray and RNA sequencing studies indicate that nspa-3 is regulated by spe-44, daf-16, alg-3, alg-4, gld-2, clk-1, tdp-1, fog-3, sir-2.1, daf-2, alg-1, his-24, hpl-1, and hpl-2; microarray studies indicate that nspa-3 is regulated by Progesterone, Resveratrol, Acrylamide, and Colistin; RNA sequencing studies indicate that nspa-3 is enriched in the germ line.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"145","WBGene00013899","V","-",12816912,12819545,-0.500010503659844,0.0134304282035326,-5.34015293456194,0.0266401655431571,3.733321,4.24714,3.755637,3.148262,4.30578,6.753893,6.198837,4.334728,0,0,0,0,0,0.216944,0.320301,0.225318,"Microarray, tiling array, and RNA sequencing studies indicate that ZC443.4 is regulated by cyc-1, isp-1, sma-2, sma-4, daf-12, wdr-23, eat-2, tatn-1, clk-1, daf-2, lin-35, glp-1, pmk-1, mir-243, hcf-1, and sir-2.1; microarray studies indicate that ZC443.4 is regulated by Progesterone, Resveratrol, Cadmium, single-walled carbon nanotubes, and Allantoin; microarray and tiling array studies indicate that ZC443.4 is enriched in the ventral nerve cord and in neurons including the PVD and OLL neurons.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"146","WBGene00014309","II","+",8787770,8789716,-0.286924772865969,0.010305296504722,1.21538894796234,0.00733638242847093,607.692017,598.664551,559.719238,491.700531,667.38269,717.970459,759.420654,633.737183,8.554883,10.917163,15.953844,12.405841,3.720373,8.854145,3.202831,5.936967,"RNA sequencing and microarray studies indicate that F07H5.5 is regulated by eat-2, clk-1, sir-2.1, tdp-1, and hlh-29; RNA sequencing and microarray studies indicate that F07H5.5 is regulated by Rotenone, Estrogen, Progesterone, Testosterone, Deoxyglucose, Sirolimus, and Allantoin; RNA sequencing and microarray studies indicate that F07H5.5 is enriched in the germ line and intestine.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"147","WBGene00014643","V","-",15595055,15596466,-1.09130174171529,1.60975561791354e-17,2.20616664318871,1.22570933945557e-12,2.208399,2.064124,2.176863,1.742256,4.781861,3.978364,4.238975,4.964343,20.026566,35.580143,24.468264,26.056755,4.787256,8.220382,5.879526,4.488597,"Microarray studies indicate that B0391.8 is regulated by clk-1; RNA sequencing studies indicate that B0391.8 is enriched in the germ line.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"148","WBGene00014669","IV","+",10799614,10802250,-0.19615105501675,0.0489649830162314,-4.8553593027481,0.000493644728617839,18.615873,16.258245,16.245646,15.539661,18.706486,19.82954,20.20649,18.248411,0,0,0,0.131384,0.531068,3.098852,0.941751,1.080778,"C06G8.3 is an ortholog of human SLC39A2 (solute carrier family 39 member 2); C06G8.3 is predicted to have metal ion transmembrane transporter activity, based on protein domain information.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"149","WBGene00014746","I","+",7722084,7723116,0.30353502997436,0.0300648921210534,1.87837809271874,0.000153681485320716,7.340806,6.987031,6.816329,7.489035,6.875563,5.179541,5.427265,5.788407,4.065879,3.000811,3.237903,4.421631,0.628341,1.414998,0.872022,1.431346,"F27D4.3 is involved in embryo development.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"150","WBGene00014949","V","+",15107837,15108897,-0.611978979048917,3.2307759796761e-08,1.27046316378152,0.00318153358065072,1.826932,1.770516,1.70138,1.795684,2.793431,2.741039,2.551609,2.928395,2.711383,4.187475,2.043123,3.250262,1.399935,1.525066,0.822853,1.823364,"Y75B12A.1 is involved in apoptotic process, embryo development, nematode larval development and oogenesis.","YES","CB4856-high","Chr:IV_15992791_15992812_-","N2unique","94.118","17","1","V","15108678","15108694"
"151","WBGene00014975","IV","-",16846025,16847457,-0.629279655182157,3.53860763641293e-05,6.4979851041334,0.0100650867637286,2.915053,2.434367,2.845278,2.266471,4.786177,3.730167,3.88676,4.174806,0,8.189011,0,11.527694,0,0,0,0,"RNA sequencing studies indicate that Y116A8A.10 is regulated by tatn-1; RNA sequencing studies indicate that Y116A8A.10 is enriched in the germ line.","YES","CB4856-high","Chr:IV_15678951_15678972_+","CBunique","94.118","17","1","IV","16847063","16847047"
"152","WBGene00014987","III","-",8898622,8899530,1.26232043543229,1.79915776305115e-14,-1.35712792631484,7.17976295166613e-20,14.188558,16.861826,19.031322,22.80315,8.402211,6.673838,6.701777,7.493989,241.898209,300.992859,303.363739,365.000641,719.73114,879.857483,756.785461,866.518005,"ZK637.6 is expressed in the pharynx and the hypodermis.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"153","WBGene00015006","I","+",4664499,4665331,0.895031392523513,2.20910423603762e-05,-8.26645730376481,6.13394216936445e-05,5.345344,4.329981,4.47601,3.178842,2.672363,1.71284,2.518804,2.00377,0,0,0,0,17.412962,13.910023,9.448623,0,"RNA sequencing and microarray studies indicate that B0041.1 is regulated by eat-2, clk-1, csr-1, spr-5, and nuo-6; microarray studies indicate that B0041.1 is regulated by Sirolimus; tiling array and RNA sequencing studies indicate that B0041.1 is enriched in the coelomocytes and germ line.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"154","WBGene00015134","II","+",4523622,4524589,-0.40510992745234,0.0447608938201393,-3.71969563731294,0.0234194049258616,25.246881,33.829712,33.456284,40.09536,42.042381,42.768692,41.283943,53.126553,0,0,0,0.692541,2.04119,4.432504,1.713959,4.044133,"Tiling array, RNA sequencing, and microarray studies indicate that B0304.2 is regulated by hpl-2, tatn-1, drh-3, gld-2, fog-3, sir-2.1, fbf-1, mir-243, and rnp-8; microarray and RNA sequencing studies indicate that B0304.2 is regulated by Hydrogen sulfide, Rotenone, Manganese chloride, Progesterone, Hydrolyzable Tannins, Humic substances, Paraquat, and Sirolimus; tiling array and RNA sequencing studies indicate that B0304.2 is enriched in the cephalic sheath cell, germline precursor cell, pharyngeal muscle cell, and germ line and in the BAG neurons.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"155","WBGene00015270","V","+",2501051,2502426,0.991698797695387,2.47866633826898e-07,6.57795230052533,0.0089290371304144,10.690862,13.368176,16.236231,18.242048,6.098052,8.207744,6.433236,7.555553,0,6.996069,0,7.626032,0,0,0,0,"C01B4.6 is an ortholog of human GALM (galactose mutarotase); C01B4.6 is involved in body morphogenesis and nematode larval development; C01B4.6 is predicted to have carbohydrate binding activity and isomerase activity, based on protein domain information.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"156","WBGene00015271","V","+",2494235,2499001,1.1296541887744,8.04641432292702e-22,3.89157596463447,3.68469649453433e-29,23.116129,22.208145,26.375917,18.639311,10.543545,12.005889,10.489966,9.193075,55.536823,79.074265,158.142288,63.509033,24.904173,12.687633,26.92083,31.506462,"C01B4.7 is an ortholog of members of the human SLC (Solute carriers) family including SLC17A1; microarray, quantitative PCR, and RNA sequencing studies indicate that C01B4.7 is regulated by vhl-1, npr-1, clk-1, cyc-1, lin-15B, atfs-1, spg-7, wdr-23, pgrn-1, htz-1, and deps-1; microarray studies indicate that C01B4.7 is regulated by Methylmercuric chloride, Mercuric Chloride, and Rifampin; RNA sequencing studies indicate that C01B4.7 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"157","WBGene00015272","V","+",2490512,2492701,1.28635007035098,2.04232072922262e-25,7.64202223330352,8.31078513418984e-56,6.965945,6.140164,8.535897,7.125622,2.851303,3.167145,2.811547,2.306456,332.534454,405.731598,350.250122,340.589081,1.703102,0.945465,2.710367,0.817068,"C01B4.8 is an ortholog of members of the human SLC (Solute carriers) family including SLC17A1; microarray, quantitative PCR, and RNA sequencing studies indicate that C01B4.8 is regulated by vhl-1, npr-1, clk-1, cyc-1, ets-4, lin-15B, atfs-1, spg-7, wdr-23, pgrn-1, htz-1, lin-35, and sir-2.1; microarray studies indicate that C01B4.8 is regulated by Methylmercuric chloride, Mercuric Chloride, and Progesterone.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"158","WBGene00015359","V","+",5876370,5879942,0.571187193851892,6.11325602738566e-06,-3.54862492504828,0.000349843564594814,4.1139,3.549624,3.20436,3.056438,2.600435,2.147143,2.340956,2.239296,0.018796,0.008869,0,0.077463,0.332682,0.235498,0.431347,0.542815,"C02G6.1 is an ortholog of human Ide (insulin degrading enzyme); C02G6.1 is predicted to have catalytic activity and metal ion binding activity, based on protein domain information.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"159","WBGene00015408","II","-",396644,399421,-0.587716986700528,0.000132134246113561,-4.2502261503209,0.000358175708088386,2.544882,2.558178,2.406615,1.929474,3.055797,3.681276,4.123684,3.599155,0,0.166787,0,0,0.57246,1.527995,1.261804,1.725947,"RNA sequencing and microarray studies indicate that C03H5.6 is regulated by emr-1, lem-2, prg-1, and sir-2.1; RNA sequencing and microarray studies indicate that C03H5.6 is regulated by Rotenone, Tunicamycin, Progesterone, Cadmium, and Sirolimus; microarray and tiling array studies indicate that C03H5.6 is enriched in the ventral nerve cord and in neurons including GABAergic, PVD, OLL, DA, VA, AVE, dopaminergic, NSM, I5, SAB, and retrovesicular ganglion.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"160","WBGene00015709","V","-",7679314,7681615,-0.502396457135182,5.98071634070986e-08,5.78780649560289,0.0191861435703652,29.117266,27.17948,25.611429,29.669811,43.263844,37.327244,39.280502,40.104576,0,0.292849,0.727961,0.16154,0,0,0,0,"cyp-33A1 is an ortholog of members of the human CYP2 (Cytochrome P4502) family including CYP2C9; cyp-33A1 is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, based on protein domain information.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"161","WBGene00015912","II","-",3246316,3248174,1.94469261102906,1.53934159005528e-20,2.91170800306926,4.37142068307795e-20,13.830596,19.901279,22.328941,29.355927,4.443876,5.940577,4.285638,5.034717,39.456078,82.730064,59.750298,65.038185,10.090006,7.363823,5.343655,10.191805,"This gene encodes a protein containing an F-box, a motif predicted to mediate protein-protein interactions either with homologs of yeast Skp-1p or with other proteins.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"162","WBGene00015988","III","+",7662428,7672153,-0.409225783623624,0.01293443518424,4.32149418929337,3.93863686676614e-16,3.65501,2.952341,2.903689,2.722948,5.070186,3.971813,4.131278,3.385926,30.358677,33.109985,41.799538,37.858177,1.173133,3.697638,1.571524,0.863107,"C18H2.1 is involved in lipid storage and oviposition.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"163","WBGene00016056","IV","+",5150093,5151213,-0.572664135415079,0.0407148161417343,3.05020581171021,0.00945643510157032,1.084796,1.652466,1.559445,2.161377,2.953837,2.677484,1.757157,2.7893,0.946504,1.576199,4.75614,3.028601,0.463712,0,0.170351,0.489328,"Microarray and RNA sequencing studies indicate that C24D10.5 is regulated by cyc-1, lin-35, tatn-1, puf-8, skn-1, glp-1, sir-2.1, dcr-1, rde-4, dpy-9, dpy-10, osm-8, fbf-1, mir-243, lin-54, hcf-1, tdp-1, isp-1, nuo-6, and pmk-1; microarray studies indicate that C24D10.5 is regulated by Progesterone, Cadmium, Fluoranthene, Hydrolyzable Tannins, Humic substances, Paraquat, Colistin, and Sirolimus; tiling array and RNA sequencing studies indicate that C24D10.5 is enriched in the pharyngeal muscle cell, germ line, Z4, and Z1 and in neurons including the AVA, AVE, and dopaminergic neurons.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"164","WBGene00016287","IV","+",5791296,5793457,0.687854200231174,0.000238522114706049,-5.33785796127575,0.0295223341293789,3.287435,2.683203,2.776608,2.466385,1.831903,1.489933,2.128559,1.359297,0,0,0,0,0.773034,0.31475,0.243416,0,"Microarray studies indicate that C31H1.2 is regulated by nhr-114, bar-1, sir-2.1, isp-1, nuo-6, and eat-2; microarray studies indicate that C31H1.2 is regulated by Tunicamycin, Paraquat, and Sirolimus.","YES","N2-high","Chr:IV_15539207_15539228_+","CBunique","94.118","17","1","IV","5792734","5792718"
"165","WBGene00016322","I","+",3783835,3784435,-0.395455867084695,0.00104034908742529,5.80764460925981,0.0340516690731071,41.255676,40.889236,37.786434,47.079964,61.710278,55.8601,51.679333,48.294048,3.735402,0,11.946735,0,0,0,0,0,"RNA sequencing and microarray studies indicate that C32E8.4 is regulated by Ethanol, Methylmercuric chloride, Manganese chloride, Progesterone, Testosterone, Chlorpyrifos, Diazinon, Humic substances, Paraquat, and Colistin; RNA sequencing studies indicate that C32E8.4 is enriched in the germ line.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"166","WBGene00016340","II","-",2182503,2186434,0.575477351480137,0.00247915775651307,-3.54728343099489,5.57951434933259e-18,1.92859,1.948301,1.548986,1.944788,1.346021,1.045318,1.007392,1.465538,2.891383,2.046363,5.100957,3.485185,39.809498,48.950127,40.915478,36.211452,"gba-2 is an ortholog of human GBA (glucosylceramidase beta); gba-2 is predicted to have glucosylceramidase activity, based on protein domain information.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"167","WBGene00016341","II","-",2187149,2189457,0.340248693628861,0.00231648415733896,-7.54864661189553,0.00037635070340177,10.383676,12.930592,12.441226,11.817227,8.951563,9.639904,9.415256,9.626801,0,0,0,0,7.028952,4.979701,0,6.451565,"mtq-2 is an ortholog of human N6AMT1 (N-6 adenine-specific DNA methyltransferase 1 (putative)); mtq-2 is predicted to have protein methyltransferase activity, based on protein domain information.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"168","WBGene00016540","V","+",1264773,1270160,0.298040513116583,0.0191366702779224,-1.66346090556975,0.0392080731407976,4.061234,4.45053,3.937017,3.37859,3.237594,3.409408,3.412884,2.824003,6.316734,6.447983,1.075929,5.491408,18.579119,15.942689,18.471292,13.642331,"C39F7.5 is an ortholog of human BTBD7 (BTB domain containing 7); tiling array, microarray, and RNA sequencing studies indicate that C39F7.5 is regulated by daf-12, set-2, csr-1, ain-1, and ain-2; microarray studies indicate that C39F7.5 is regulated by Progesterone; RNA sequencing and microarray studies indicate that C39F7.5 is enriched in the germ line and intestine.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"169","WBGene00016544","II","+",2154008,2155220,1.1481194039532,6.52592868852074e-18,12.3956629096994,4.18122952535459e-17,5.226467,4.417685,4.611838,4.090401,2.035645,1.736879,2.172322,2.150156,57.535625,58.567696,67.852119,56.292351,0,0,0,0,"Tiling array, RNA sequencing, and microarray studies indicate that math-18 is regulated by hpl-2, eat-2, csr-1, sir-2.1, daf-16, isp-1, and nuo-6; microarray studies indicate that math-18 is regulated by Resveratrol, Atrazine, Cry5B, Sirolimus, and Allantoin; microarray studies indicate that math-18 is enriched in the intestine.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"170","WBGene00016824","V","-",7622335,7624252,1.62731193944596,3.2617263421434e-12,-3.31093089690902,0.000101379251892795,3.753212,6.593659,6.576489,8.815544,1.986939,2.124756,1.373094,1.876133,1.065596,2.383556,0,2.699802,17.215866,21.989933,10.958378,17.343029,"Microarray, tiling array, and RNA sequencing studies indicate that C50E3.13 is regulated by cyc-1, rsr-2, eat-2, prg-1, puf-8, daf-2, csr-1, skn-1, glp-1, sir-2.1, dpy-9, dpy-10, osm-8, fbf-1, mir-243, gld-2, isp-1, nuo-6, and pmk-1; RNA sequencing and microarray studies indicate that C50E3.13 is regulated by Rotenone, Progesterone, Testosterone, Paraquat, Colistin, and Sirolimus; RNA sequencing studies indicate that C50E3.13 is enriched in the germ line and AB.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"171","WBGene00017035","V","-",4056165,4062184,0.743331883617915,4.91497579474979e-07,2.01857780360717,0.00732618407431734,3.651535,3.237075,2.866159,2.54502,1.96167,1.673103,2.057794,1.549707,0.754551,1.054682,1.772992,0.850337,0.048095,0.314769,0.376922,0.367344,"Microarray and RNA sequencing studies indicate that D1065.3 is regulated by cyc-1, nhr-114, wdr-23, nhr-62, eat-2, emr-1, blmp-1, sir-2.1, mir-243, aak-2, tax-6, isp-1, and nuo-6; microarray and RNA sequencing studies indicate that D1065.3 is regulated by Hydrogen sulfide, Methylmercuric chloride, Tunicamycin, Manganese chloride, Progesterone, Hydrolyzable Tannins, Paraquat, Dibromoacetic acid, Sirolimus, and Allantoin; RNA sequencing and microarray studies indicate that D1065.3 is enriched in the germ line and muscle cell.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"172","WBGene00017080","V","+",204382,209758,-0.259161367709518,0.00801098527242752,1.82168191308998,5.05282430658451e-05,42.70853,41.948959,41.621254,35.862572,48.410603,55.829697,55.221775,44.663284,20.149651,60.357418,51.023594,23.718618,9.007712,11.753323,10.357283,12.956265,"lec-12 is an ortholog of human GRIFIN (galectin-related inter-fiber protein) and members of the LGALS (Galectins) family including LGALS7B; lec-12 is predicted to have carbohydrate binding activity, based on protein domain information.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"173","WBGene00017082","V","-",210148,212787,-0.342100827596182,0.00180893245649206,-1.76053818335415,0.0340518495089245,13.820181,17.661467,12.832183,11.331895,17.119917,22.658991,20.176319,18.36965,2.226403,18.994495,3.199692,12.620086,20.908157,37.118069,24.398069,43.755322,"DC2.5 is an ortholog of human Wwox (WW domain containing oxidoreductase); microarray, RNA sequencing, and proteomic studies indicate that DC2.5 is regulated by clk-1, cyc-1, age-1, atfs-1, spg-7, eat-2, gld-1, let-7, ubc-9, tdp-1, bar-1, daf-2, lin-35, crh-1, isp-1, and nuo-6; microarray studies indicate that DC2.5 is regulated by Progesterone, Resveratrol, Humic substances, Selenium, and Sirolimus; microarray studies indicate that DC2.5 is enriched in the intestine and muscle cell and in neurons including the AFD and AWB neurons.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"174","WBGene00017287","II","+",5346607,5347013,-0.544834697876496,0.00491149910001082,-5.50726064354949,0.0238090960941042,3.737916,3.301575,3.664124,3.720931,6.911311,5.406576,4.658919,4.777282,0,0,0,0,1.367884,0,2.626554,3.429627,"Microarray studies indicate that F09E5.9 is regulated by cyc-1; microarray studies indicate that F09E5.9 is regulated by Cholestanol, Estrogen, Progesterone, Testosterone, and Diazinon; RNA sequencing and microarray studies indicate that F09E5.9 is enriched in the germ line and intestine and in neurons.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"175","WBGene00017288","II","-",5348096,5350546,-0.432897960435385,0.000122845136916876,1.47580666569712,8.6096184358882e-07,9.297718,8.424092,7.612141,8.072108,13.25723,11.293001,10.346786,10.809188,54.330433,72.90081,42.230186,55.79903,19.159441,21.700922,21.03182,22.840645,"Microarray and RNA sequencing studies indicate that F09E5.10 is regulated by lin-35, tatn-1, sir-2.1, mut-2, slr-2, fbf-1, aak-2, tdp-1, and nuo-6; microarray studies indicate that F09E5.10 is regulated by Progesterone, Testosterone, Quercetin, and Humic substances; microarray and RNA sequencing studies indicate that F09E5.10 is enriched in the germ line and in the PVD and OLL neurons.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"176","WBGene00017332","V","-",7141942,7145318,-1.09493888119811,1.49768332899724e-11,1.8506469094886,0.00885271135496896,4.124987,4.134959,3.323221,4.287292,9.328773,6.869113,8.543198,10.624457,1.186758,0.78882,1.645046,1.178618,0.519347,0.209323,0.35267,0.250529,"ugt-37 is an ortholog of human UGT3A2 (UDP glycosyltransferase family 3 member A2) and UGT3A1 (UDP glycosyltransferase family 3 member A1); ugt-37 is predicted to have transferase activity, transferring hexosyl groups, based on protein domain information.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
